route_id,trip_id,delay,trip_start
0160,D000594918,169,53700
0160,D000594919,-54,52440
0160,D000594920,175,54120
0160,D000594921,19,52980
0160,D000594922,233,54600
0160,D000594923,108,53520
0160,D000594924,-6,55020
0160,D000594925,48,53940
0160,D000594926,59,55500
0160,D000594927,177,54360
0160,D000594928,174,55920
0160,D000594929,59,54840
0160,D000594930,64,56400
0160,D000594931,300,55260
0160,D000594932,247,56820
0160,D000594933,4,55740
0160,D000594937,423,56640
0160,D000594938,315,58200
0160,D000594939,192,57060
0160,D000594940,66,58620
0160,D000594941,614,57540
0160,D000594942,390,59100
0160,D000594943,322,57960
0160,D000594944,325,59520
0160,D000594945,320,58440
0160,D000594946,201,60000
0160,D000594949,334,59340
0160,D000594951,623,59760
0161,D0034814423,587,47280
0161,D0034814426,114,47640
0161,D0034814427,108,47400
0161,D0034814429,55,47820
0161,D0034814432,53,48180
0161,D0034814433,233,47940
0161,D0034814435,245,48360
0161,D0034814436,57,48300
0161,D0034814438,79,48720
0161,D0034814439,66,48480
0161,D0034814441,101,48900
0161,D0034814444,168,49020
0161,D0034814445,102,49020
0161,D0034814447,139,49380
0161,D0034814448,103,49200
0161,D0034814450,158,49560
0161,D0034814451,-34,49560
0161,D0034814453,54,49920
0161,D0034814454,108,49740
0161,D0034814456,180,50100
0161,D0034814457,157,50100
0161,D0034814459,177,50460
0161,D0034814460,-6,50280
0161,D0034814465,60,51060
0161,D0034814468,-4,51360
0161,D0034814469,119,51180
0161,D0034814471,194,51540
0161,D0034814474,256,51960
0161,D0034814484,77,51720
0161,D0034814486,124,52080
0161,D0034814487,75,52080
0161,D0034814489,73,52440
0161,D0034814492,23,52620
0161,D0034814493,65,52620
0161,D0034814495,77,52980
0161,D0034814498,74,53160
0161,D0034814499,78,53160
0161,D0034814501,77,53520
0161,D0034814502,25,53400
0161,D0034814504,21,53940
0161,D0034814505,-37,53700
0161,D0034814507,26,54060
0161,D0034814508,145,53820
0161,D0034814516,-8,54900
0161,D0034814517,59,54720
0161,D0034814519,53,55080
0161,D0034814522,173,55320
0161,D0034814525,177,55440
0161,D0034814528,708,55800
0161,D0034814529,56,55620
0161,D0034814531,65,55980
0161,D0034814537,59,56340
0161,D0034814540,58,56760
0161,D0034814541,62,56520
0161,D0034814543,64,56880
0161,D0034814549,302,57300
0161,D0034814552,2,57660
0161,D0034814553,71,57420
0161,D0034814556,70,57720
0161,D0034814558,59,58080
0161,D0034814559,236,57840
0161,D0034814561,256,58200
0161,D0034814562,72,58140
0161,D0034814564,18,58500
0161,D0034814567,8,58680
0161,D0034814570,22,58920
0161,D0034814573,74,59100
0161,D0034814574,78,58980
0161,D0034814576,73,59340
0161,D0034814577,130,59100
0161,D0034814579,129,59460
0161,D0034814585,14,59880
0161,D0034814586,86,59640
0161,D0034814591,87,60360
0161,D0034814594,197,60480
0161,D0034814595,255,60420
0161,D0034814597,209,60780
0161,D0034814600,207,61140
0161,D0034814607,31,61320
0210,D029769267,216,46740
0210,D029769285,58,46800
0210,D029769287,-12,48420
0210,D029769295,-12,47520
0210,D029769297,152,49200
0210,D029769305,-26,48240
0210,D029769312,64,50220
0210,D029769320,-27,48960
0210,D029769332,-3,51120
0210,D029769340,66,49860
0210,D029769360,189,50460
0210,D029769362,125,52020
0210,D029769375,15,51360
0210,D029769390,4,52200
0210,D029769392,-16,53700
0210,D029769415,10,52920
0210,D029769417,169,54420
0210,D029769430,-20,53700
0210,D029769445,177,54420
0210,D029769447,56,55860
0210,D029769465,117,55140
0210,D029769485,11,55860
0210,D029769487,75,57240
0210,D029769500,71,56400
0210,D029769515,3,57000
0210,D029769517,73,58440
0210,D029769532,-36,59040
0210,D029769545,134,58200
0210,D029769547,140,59640
0210,D029769567,83,60240
0210,D029769585,21,59400
0210,D029769600,90,60000
0210,D029769615,23,60660
0211,D029769307,61,49920
0211,D029769326,-8,49500
0211,D029769327,76,50820
0211,D029769346,-1,50400
0211,D029769347,64,51720
0211,D029769371,3,51300
0211,D029769372,-7,52620
0211,D029769386,20,52200
0211,D029769387,168,53460
0211,D029769406,14,52920
0211,D029769407,-17,54180
0211,D029769426,-17,53700
0211,D029769427,-61,54900
0211,D029769461,117,55080
0211,D029769462,55,56340
0211,D029769481,-13,55800
0211,D029769482,69,57060
0211,D029769496,2,56460
0211,D029769497,74,57660
0211,D029769511,2,57060
0211,D029769512,-2,58260
0211,D029769526,12,57660
0211,D029769527,82,58860
0211,D029769541,254,58260
0211,D029769542,143,59460
0211,D029769561,21,58860
0211,D029769562,155,60060
0211,D029769576,15,59460
0211,D029769596,25,60060
0211,D029769611,17,60720
0220,C98377137447,-24,47340
0220,C98377137477,302,46800
0220,C98377137479,108,49140
0220,C98377137505,245,48600
0220,C98377137507,21,50940
0220,C98377138262,75,50400
0220,C98377138264,222,52740
0220,C98377138514,-127,52200
0220,C98377138516,5,54540
0220,C98377138586,-11,54000
0220,C98377138588,11,56220
0220,C98377140662,609,57600
0221,C98377137414,52,46500
