trip_id,bin_code,pred,actual,error,day,abs_error
D0451737,15,59.13835906982422,75.0,-15.861640930175781,2,15.861640930175781
D0451739,15,58.8929443359375,385.0,-326.1070556640625,2,326.1070556640625
D045174,11,133.00393676757812,237.0,-103.99606323242188,2,103.99606323242188
D045176,12,118.413330078125,19.0,99.413330078125,2,99.413330078125
D045177,10,15.473827362060547,-22.0,37.47382736206055,2,37.47382736206055
D045178,12,118.37088012695312,137.0,-18.629119873046875,2,18.629119873046875
D045179,11,44.49822235107422,40.0,4.498222351074219,2,4.498222351074219
D000331,9,-21.0667724609375,-122.99999237060547,101.93321990966797,2,101.93321990966797
D0003310,12,15.650959014892578,-13.999992370605469,29.650951385498047,2,29.650951385498047
D00033117,8,6.606376647949219,-13.0,19.60637664794922,2,19.60637664794922
D00033118,9,17.841064453125,-72.99999237060547,90.84105682373047,2,90.84105682373047
D00033119,9,17.769397735595703,119.0,-101.2306022644043,2,101.2306022644043
D00033120,9,17.69738006591797,3.0,14.697380065917969,2,14.697380065917969
D00033121,10,13.005508422851562,-234.0,247.00550842285156,2,247.00550842285156
D00033122,10,12.94766616821289,11.0,1.9476661682128906,2,1.9476661682128906
D00033123,10,12.875419616699219,28.0,-15.124580383300781,2,15.124580383300781
D00033124,10,12.817741394042969,10.0,2.8177413940429688,2,2.8177413940429688
D00033125,11,3.2193527221679688,-32.0,35.21935272216797,2,35.21935272216797
D00033126,11,3.162109375,-140.0,143.162109375,2,143.162109375
D00033127,11,3.0910263061523438,-71.99999237060547,75.09101867675781,2,75.09101867675781
D00033128,12,11.055171966552734,-2.0,13.055171966552734,2,13.055171966552734
D00033129,12,10.978580474853516,2.0,8.978580474853516,2,8.978580474853516
D000331774,12,15.58181381225586,-67.99999237060547,83.58180618286133,2,83.58180618286133
D000331775,13,29.699230194091797,12.0,17.699230194091797,2,17.699230194091797
D000331776,13,29.70602035522461,16.0,13.70602035522461,2,13.70602035522461
D000332,9,-21.247535705566406,-53.0,31.752464294433594,2,31.752464294433594
D000333,10,17.61052703857422,67.0,-49.38947296142578,2,49.38947296142578
D000333774,12,10.903106689453125,-7.0,17.903106689453125,2,17.903106689453125
D000333775,13,29.71889877319336,28.0,1.7188987731933594,2,1.7188987731933594
D000333776,13,16.407306671142578,-166.0,182.40730667114258,2,182.40730667114258
D000333777,14,30.698997497558594,26.0,4.698997497558594,2,4.698997497558594
D000333778,13,16.34768295288086,-156.0,172.34768295288086,2,172.34768295288086
D000333779,14,30.720657348632812,-56.0,86.72065734863281,2,86.72065734863281
D000333780,13,16.289127349853516,19.0,-2.7108726501464844,2,2.7108726501464844
D000333781,14,30.747177124023438,-21.0,51.74717712402344,2,51.74717712402344
D000333828,14,13.86368179321289,-141.0,154.8636817932129,2,154.8636817932129
D000333829,14,30.77849578857422,1.0,29.77849578857422,2,29.77849578857422
D000333830,14,13.80752944946289,-28.0,41.80752944946289,2,41.80752944946289
D000333831,15,29.95703125,-5.0,34.95703125,2,34.95703125
D000333832,14,13.752716064453125,-133.0,146.75271606445312,2,146.75271606445312
D000333833,15,29.923126220703125,-18.0,47.923126220703125,2,47.923126220703125
D000333834,15,24.10296630859375,-131.0,155.10296630859375,2,155.10296630859375
D000333835,15,29.874099731445312,77.0,-47.12590026855469,2,47.12590026855469
D000333836,15,24.051071166992188,-64.99999237060547,89.05106353759766,2,89.05106353759766
D000333837,16,34.06538009643555,10.0,24.065380096435547,2,24.065380096435547
D000333838,15,24.00076675415039,-113.99999237060547,138.00075912475586,2,138.00075912475586
D000333839,16,34.113616943359375,-38.00000762939453,72.1136245727539,2,72.1136245727539
D000333840,15,23.952110290527344,-181.0,204.95211029052734,2,204.95211029052734
D000333841,16,34.17882537841797,-92.99999237060547,127.17881774902344,2,127.17881774902344
D000333844,16,28.777511596679688,-34.0,62.77751159667969,2,62.77751159667969
D000333846,16,28.732398986816406,-33.0,61.732398986816406,2,61.732398986816406
D000334,10,17.538230895996094,7.0,10.538230895996094,2,10.538230895996094
D000335,10,17.466033935546875,-25.00000762939453,42.466041564941406,2,42.466041564941406
D000336,11,33.57526397705078,-19.0,52.57526397705078,2,52.57526397705078
D000337,11,33.54625701904297,162.0,-128.45374298095703,2,128.45374298095703
D000338,11,33.52736282348633,46.0,-12.472637176513672,2,12.472637176513672
D000339,12,15.720954895019531,-12.0,27.72095489501953,2,27.72095489501953
C9452611794,13,18.857696533203125,65.0,-46.142303466796875,2,46.142303466796875
C9452611796,13,33.5266227722168,8.0,25.526622772216797,2,25.526622772216797
C9452611797,13,18.837459564208984,49.0,-30.162540435791016,2,30.162540435791016
C9452611799,13,33.528385162353516,17.000003814697266,16.52838134765625,2,16.52838134765625
C9452611802,13,33.534637451171875,16.0,17.534637451171875,2,17.534637451171875
C9452611803,13,18.77078628540039,120.0,-101.22921371459961,2,101.22921371459961
C9452611805,13,33.538230895996094,130.0,-96.4617691040039,2,96.4617691040039
C9452611808,13,33.548728942871094,24.0,9.548728942871094,2,9.548728942871094
C9452611811,13,33.554141998291016,19.0,14.554141998291016,2,14.554141998291016
C9452611814,14,21.4892578125,-42.0,63.4892578125,2,63.4892578125
C9452611815,14,18.665264129638672,29.999996185302734,-11.334732055664062,2,11.334732055664062
C9452611817,14,21.47039794921875,86.0,-64.52960205078125,2,64.52960205078125
C9452611818,14,18.633678436279297,32.0,-13.366321563720703,2,13.366321563720703
C9452611820,14,21.426952362060547,21.0,0.4269523620605469,2,0.4269523620605469
C9452611821,14,18.608684539794922,34.0,-15.391315460205078,2,15.391315460205078
C9452611823,14,21.408580780029297,31.0,-9.591419219970703,2,9.591419219970703
C9452612790,14,18.57168960571289,22.0,-3.4283103942871094,2,3.4283103942871094
C9452612792,14,21.3782958984375,-20.0,41.3782958984375,2,41.3782958984375
C9452612793,14,18.553421020507812,37.0,-18.446578979492188,2,18.446578979492188
C9452612795,14,21.360336303710938,-20.0,41.36033630371094,2,41.36033630371094
C9452612796,14,18.51734161376953,-34.0,52.51734161376953,2,52.51734161376953
C9452612798,15,16.250526428222656,-16.0,32.250526428222656,2,32.250526428222656
C9452612799,14,18.50545883178711,43.0,-24.49454116821289,2,24.49454116821289
C9452612801,15,16.23886489868164,-15.0,31.23886489868164,2,31.23886489868164
C9452612804,15,16.227272033691406,-13.999992370605469,30.227264404296875,2,30.227264404296875
C9452612805,15,18.927494049072266,-13.0,31.927494049072266,2,31.927494049072266
C9452612807,15,16.19863510131836,-6.0,22.19863510131836,2,22.19863510131836
C9452612808,15,18.915904998779297,-9.0,27.915904998779297,2,27.915904998779297
C9452612810,15,16.187313079833984,-63.99999237060547,80.18730545043945,2,80.18730545043945
C9452612811,15,18.898662567138672,39.0,-20.101337432861328,2,20.101337432861328
C9452612813,15,16.176082611083984,56.0,-39.823917388916016,2,39.823917388916016
C9452612814,15,18.870319366455078,60.0,-41.12968063354492,2,41.12968063354492
C9452612816,15,16.148326873779297,53.0,-36.8516731262207,2,36.8516731262207
C9452612817,15,18.85354232788086,51.0,-32.14645767211914,2,32.14645767211914
C9452612819,15,16.131919860839844,-3.0,19.131919860839844,2,19.131919860839844
C9452612820,15,18.82054901123047,57.0,-38.17945098876953,2,38.17945098876953
C9452612822,15,16.099674224853516,63.0,-46.900325775146484,2,46.900325775146484
C9452612825,16,31.765945434570312,130.0,-98.23405456542969,2,98.23405456542969
C9452612828,16,31.806411743164062,7.0,24.806411743164062,2,24.806411743164062
C9452612829,16,21.93954086303711,75.0,-53.06045913696289,2,53.06045913696289
C9452612831,16,31.824588775634766,2.0,29.824588775634766,2,29.824588775634766
C9452612832,16,21.908855438232422,65.0,-43.09114456176758,2,43.09114456176758
C9452612834,16,31.868900299072266,10.0,21.868900299072266,2,21.868900299072266
C9452612837,16,31.888713836669922,16.0,15.888713836669922,2,15.888713836669922
C9452612838,16,21.869213104248047,-44.0,65.86921310424805,2,65.86921310424805
C9452612840,16,31.915874481201172,-39.0,70.91587448120117,2,70.91587448120117
C9452612844,16,21.85953140258789,9.0,12.85953140258789,2,12.85953140258789
C9452612846,16,31.929771423339844,23.0,8.929771423339844,2,8.929771423339844
C9452612847,16,21.84518814086914,-41.0,62.84518814086914,2,62.84518814086914
C9452612849,17,-6.797172546386719,25.0,-31.79717254638672,2,31.79717254638672
C9452612853,17,-0.8288192749023438,-24.0,23.171180725097656,2,23.171180725097656
C9452612855,17,-6.833000183105469,-24.0,17.16699981689453,2,17.16699981689453
C9452612858,17,-6.8460235595703125,-93.99999237060547,87.15396881103516,2,87.15396881103516
C94526292,12,22.799816131591797,-3.0,25.799816131591797,2,25.799816131591797
C94526293,12,22.772113800048828,-13.0,35.77211380004883,2,35.77211380004883
C94526294,12,22.730854034423828,0.0,22.730854034423828,2,22.730854034423828
C94526295,12,22.71036148071289,41.0,-18.28963851928711,2,18.28963851928711
C94526296,13,33.52512741088867,-64.99999237060547,98.52511978149414,2,98.52511978149414
C9452631,12,12.628494262695312,58.0,-45.37150573730469,2,45.37150573730469
C9452632,12,12.656364440917969,44.0,-31.34363555908203,2,31.34363555908203
C9452634,12,12.586944580078125,-2.0,14.586944580078125,2,14.586944580078125
C9452635,12,12.566299438476562,0.0,12.566299438476562,2,12.566299438476562
D03276115,10,40.925750732421875,-23.0,63.925750732421875,2,63.925750732421875
D03276116,12,70.42740631103516,126.0,-55.572593688964844,2,55.572593688964844
D03276117,10,40.88375473022461,-21.0,61.88375473022461,2,61.88375473022461
D03276118,12,69.62986755371094,138.0,-68.37013244628906,2,68.37013244628906
D032762271,11,27.795364379882812,-22.0,49.79536437988281,2,49.79536437988281
D032762272,12,69.04638671875,14.0,55.04638671875,2,55.04638671875
D032762273,11,27.750507354736328,-12.0,39.75050735473633,2,39.75050735473633
D032762274,12,67.91888427734375,-102.99999237060547,170.91887664794922,2,170.91887664794922
D032762283,11,27.722557067871094,-13.0,40.722557067871094,2,40.722557067871094
D032762284,13,41.617942810058594,-40.0,81.6179428100586,2,81.6179428100586
D032762287,12,48.07788848876953,-62.99999237060547,111.077880859375,2,111.077880859375
D032762288,13,41.62458038330078,23.0,18.62458038330078,2,18.62458038330078
D032762291,12,48.07168197631836,439.9999694824219,-391.9282875061035,2,391.9282875061035
D032762292,13,41.633399963378906,-15.0,56.633399963378906,2,56.633399963378906
D032762293,12,48.06623458862305,15.0,33.06623458862305,2,33.06623458862305
D032762294,14,46.78209686279297,217.0,-170.21790313720703,2,170.21790313720703
D032762297,12,48.063377380371094,24.0,24.063377380371094,2,24.063377380371094
D032762298,14,46.792930603027344,47.0,-0.20706939697265625,2,0.20706939697265625
D032762301,12,48.06203842163086,-44.0,92.06203842163086,2,92.06203842163086
D032762302,14,46.80791091918945,51.0,-4.192089080810547,2,4.192089080810547
D032762305,13,42.3204345703125,26.0,16.3204345703125,2,16.3204345703125
D032762802,11,27.772754669189453,-20.0,47.77275466918945,2,47.77275466918945
D032762803,12,68.38214111328125,84.0,-15.61785888671875,2,15.61785888671875
D032763,9,93.43913269042969,16.0,77.43913269042969,2,77.43913269042969
D032763364,13,42.32368469238281,-30.0,72.32368469238281,2,72.32368469238281
D032763365,14,46.85837936401367,125.0,-78.14162063598633,2,78.14162063598633
D032763366,13,42.33473205566406,-18.0,60.33473205566406,2,60.33473205566406
D032763367,15,59.927757263183594,181.0,-121.0722427368164,2,121.0722427368164
D032763880,13,42.34254455566406,166.0,-123.65745544433594,2,123.65745544433594
D032763881,15,59.80191421508789,387.0,-327.1980857849121,2,327.1980857849121
D032763882,14,34.64482498168945,56.0,-21.355175018310547,2,21.355175018310547
D032763883,15,59.56158447265625,325.0,-265.43841552734375,2,265.43841552734375
D032763884,14,34.657161712646484,-65.99999237060547,100.65715408325195,2,100.65715408325195
D032763896,14,34.7031364440918,-11.0,45.7031364440918,2,45.7031364440918
D032763898,15,33.29077911376953,-115.99999237060547,149.290771484375,2,149.290771484375
